fill_time,close_time,symbol,side,setup,r_multiple,entry_balance
2026-01-15T16:00:00+00:00,2026-01-16T00:00:00+00:00,GBPUSD,buy,failed_breakout_fade,0.0000,142485.37
2026-01-16T12:00:00+00:00,2026-01-19T00:00:00+00:00,AUDUSD,sell,failed_breakout_fade,1.5000,142485.37
2026-01-16T13:00:00+00:00,2026-01-16T14:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,142485.37
2026-01-16T16:00:00+00:00,2026-01-19T00:00:00+00:00,USDJPY,buy,failed_breakout_fade,-1.0000,141772.94
2026-01-19T00:00:00+00:00,2026-01-19T08:00:00+00:00,EURUSD,buy,failed_breakout_fade,3.0495,142132.72
2026-01-19T00:00:00+00:00,2026-01-19T08:00:00+00:00,GBPUSD,buy,failed_breakout_fade,3.1505,142132.72
2026-01-19T20:00:00+00:00,2026-01-20T04:00:00+00:00,AUDUSD,sell,failed_breakout_fade,0.0000,146538.81
2026-01-20T05:00:00+00:00,2026-01-20T16:00:00+00:00,XAUUSD,buy,gold_pullback,1.9999,146538.81
2026-01-20T07:00:00+00:00,2026-01-20T11:00:00+00:00,EURUSD,buy,london_breakout,2.5698,146538.81
2026-01-20T08:00:00+00:00,2026-01-20T16:00:00+00:00,USDJPY,sell,failed_breakout_fade,0.0000,146538.81
2026-01-21T12:00:00+00:00,2026-01-21T20:00:00+00:00,GBPUSD,buy,failed_breakout_fade,2.2959,149886.98
2026-01-21T16:00:00+00:00,2026-01-22T00:00:00+00:00,AUDUSD,sell,failed_breakout_fade,0.0000,149886.98
2026-01-22T08:00:00+00:00,2026-01-23T00:00:00+00:00,USDJPY,sell,failed_breakout_fade,1.5000,151607.62
2026-01-22T08:00:00+00:00,2026-01-22T16:00:00+00:00,AUDUSD,sell,failed_breakout_fade,-1.0000,151607.62
2026-01-22T08:00:00+00:00,2026-01-22T19:00:00+00:00,XAUUSD,buy,gold_pullback,1.9999,151607.62
2026-01-23T00:00:00+00:00,2026-01-23T12:00:00+00:00,EURUSD,sell,failed_breakout_fade,1.5000,153502.66
2026-01-23T08:00:00+00:00,2026-01-26T00:00:00+00:00,USDJPY,sell,failed_breakout_fade,3.0558,153502.66
2026-01-23T08:00:00+00:00,2026-01-23T12:00:00+00:00,AUDUSD,sell,failed_breakout_fade,-1.0000,153502.66
2026-01-23T12:00:00+00:00,2026-01-23T16:00:00+00:00,GBPUSD,sell,failed_breakout_fade,-1.0000,153886.41
2026-01-23T12:00:00+00:00,2026-01-23T21:00:00+00:00,XAUUSD,buy,gold_pullback,1.1790,153886.41
2026-01-26T12:00:00+00:00,2026-01-27T08:00:00+00:00,USDJPY,buy,failed_breakout_fade,1.5000,156369.49
2026-01-27T04:00:00+00:00,2026-01-28T03:00:00+00:00,XAUUSD,buy,gold_pullback,2.0000,156369.49
2026-01-27T13:30:00+00:00,2026-01-27T14:15:00+00:00,USTEC,buy,ny_momentum,-1.0000,157542.26
2026-01-28T00:00:00+00:00,2026-01-28T08:00:00+00:00,AUDUSD,sell,failed_breakout_fade,0.0000,156754.55
2026-01-28T07:00:00+00:00,2026-01-28T09:00:00+00:00,EURUSD,sell,london_breakout,-1.0000,158318.21
2026-01-29T00:00:00+00:00,2026-01-29T04:00:00+00:00,AUDUSD,sell,failed_breakout_fade,-1.0000,157526.62
2026-01-30T02:00:00+00:00,2026-01-30T03:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,156738.99
2026-01-30T04:00:00+00:00,2026-01-30T16:00:00+00:00,EURUSD,buy,failed_breakout_fade,0.0000,155955.29
2026-02-02T00:00:00+00:00,2026-02-02T08:00:00+00:00,EURUSD,buy,failed_breakout_fade,0.0000,155955.29
2026-02-02T00:00:00+00:00,2026-02-02T12:00:00+00:00,GBPUSD,buy,failed_breakout_fade,0.0000,155955.29
2026-02-02T00:00:00+00:00,2026-02-02T04:00:00+00:00,AUDUSD,buy,failed_breakout_fade,-1.0000,155955.29
2026-02-02T17:00:00+00:00,2026-02-03T18:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,155175.51
2026-02-03T08:00:00+00:00,2026-02-06T00:00:00+00:00,AUDUSD,sell,failed_breakout_fade,2.0121,155175.51
2026-02-03T16:00:00+00:00,2026-02-04T00:00:00+00:00,USDJPY,sell,failed_breakout_fade,0.0000,155175.51
2026-02-04T08:00:00+00:00,2026-02-04T16:00:00+00:00,GBPUSD,sell,failed_breakout_fade,2.4934,154399.64
2026-02-04T12:00:00+00:00,2026-02-04T20:00:00+00:00,USDJPY,sell,failed_breakout_fade,0.0000,154399.64
2026-02-05T12:00:00+00:00,2026-02-05T16:00:00+00:00,GBPUSD,buy,failed_breakout_fade,-1.0000,156324.53
2026-02-06T00:00:00+00:00,2026-02-09T00:00:00+00:00,EURUSD,buy,failed_breakout_fade,2.2281,157104.07
2026-02-06T00:00:00+00:00,2026-02-06T16:00:00+00:00,GBPUSD,buy,failed_breakout_fade,2.2718,157104.07
2026-02-06T04:00:00+00:00,2026-02-06T16:00:00+00:00,AUDUSD,buy,failed_breakout_fade,1.9895,157104.07
2026-02-09T00:00:00+00:00,2026-02-09T08:00:00+00:00,USDJPY,sell,failed_breakout_fade,3.0119,162201.71
2026-02-09T07:30:00+00:00,2026-02-09T14:00:00+00:00,EURUSD,buy,london_breakout,2.5323,162201.71
2026-02-10T04:00:00+00:00,2026-02-11T15:00:00+00:00,XAUUSD,buy,gold_pullback,0.0000,166698.08
2026-02-10T16:00:00+00:00,2026-02-11T16:00:00+00:00,EURUSD,sell,failed_breakout_fade,1.5000,166698.08
2026-02-11T07:15:00+00:00,2026-02-11T14:15:00+00:00,EURUSD,buy,london_breakout,-1.0000,166698.08
2026-02-11T16:00:00+00:00,2026-02-12T02:00:00+00:00,XAUUSD,buy,gold_pullback,0.0000,167114.82
2026-02-11T20:00:00+00:00,2026-02-12T04:00:00+00:00,AUDUSD,sell,failed_breakout_fade,1.5000,167114.82
2026-02-12T04:00:00+00:00,2026-02-12T16:00:00+00:00,USDJPY,buy,failed_breakout_fade,0.0000,168368.18
2026-02-12T07:00:00+00:00,2026-02-12T08:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,168368.18
2026-02-12T07:15:00+00:00,2026-02-12T09:15:00+00:00,EURUSD,sell,london_breakout,-1.0000,168368.18
2026-02-12T08:00:00+00:00,2026-02-12T16:00:00+00:00,GBPUSD,buy,failed_breakout_fade,0.0000,167526.34
2026-02-13T07:00:00+00:00,2026-02-13T17:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,166684.50
2026-02-13T08:00:00+00:00,2026-02-13T16:00:00+00:00,GBPUSD,buy,failed_breakout_fade,1.5000,166684.50
2026-02-13T08:00:00+00:00,2026-02-17T16:00:00+00:00,AUDUSD,buy,failed_breakout_fade,-1.0000,166684.50
2026-02-16T05:00:00+00:00,2026-02-16T08:00:00+00:00,XAUUSD,sell,gold_pullback,0.0000,167101.21
2026-02-17T00:00:00+00:00,2026-02-17T12:00:00+00:00,USDJPY,sell,failed_breakout_fade,0.0000,167101.21
2026-02-17T02:00:00+00:00,2026-02-17T03:00:00+00:00,XAUUSD,sell,gold_pullback,2.1999,167101.21
2026-02-17T08:00:00+00:00,2026-02-17T12:00:00+00:00,EURUSD,buy,failed_breakout_fade,-1.0000,168939.23
2026-02-17T16:00:00+00:00,2026-02-18T16:00:00+00:00,GBPUSD,buy,failed_breakout_fade,0.0000,167261.11
2026-02-17T20:00:00+00:00,2026-02-20T00:00:00+00:00,AUDUSD,buy,failed_breakout_fade,-1.0000,167261.11
2026-02-19T00:00:00+00:00,2026-02-19T12:00:00+00:00,EURUSD,buy,failed_breakout_fade,1.5000,167261.11
2026-02-19T00:00:00+00:00,2026-02-19T04:00:00+00:00,GBPUSD,buy,failed_breakout_fade,-1.0000,167261.11
2026-02-19T07:00:00+00:00,2026-02-20T18:00:00+00:00,XAUUSD,buy,gold_pullback,1.9999,166424.81
2026-02-20T04:00:00+00:00,2026-02-23T00:00:00+00:00,AUDUSD,buy,failed_breakout_fade,2.6500,166842.96
2026-02-20T07:00:00+00:00,2026-02-20T11:00:00+00:00,EURUSD,sell,london_breakout,-1.0000,166842.96
2026-02-20T19:00:00+00:00,2026-02-20T20:00:00+00:00,XAUUSD,buy,gold_pullback,1.9999,167672.93
2026-02-23T08:00:00+00:00,2026-02-23T16:00:00+00:00,GBPUSD,sell,failed_breakout_fade,1.5000,171560.24
2026-02-24T05:00:00+00:00,2026-02-24T15:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,172846.95
2026-02-24T16:00:00+00:00,2026-02-25T08:00:00+00:00,AUDUSD,buy,failed_breakout_fade,3.0044,171982.71
2026-02-25T04:00:00+00:00,2026-02-26T16:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,171982.71
2026-02-25T07:00:00+00:00,2026-02-25T12:00:00+00:00,EURUSD,buy,london_breakout,-1.0000,171982.71
2026-02-25T12:00:00+00:00,2026-02-25T16:00:00+00:00,AUDUSD,sell,failed_breakout_fade,-1.0000,173706.36
2026-02-25T13:30:00+00:00,2026-02-25T16:00:00+00:00,US500,buy,ny_momentum,1.9516,173706.36
2026-02-26T04:00:00+00:00,2026-02-26T08:00:00+00:00,GBPUSD,sell,failed_breakout_fade,3.7039,174532.87
2026-02-26T17:00:00+00:00,2026-02-26T19:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,176905.26
2026-02-27T04:00:00+00:00,2026-02-27T09:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,176020.73
2026-02-27T13:30:00+00:00,2026-02-27T16:30:00+00:00,USTEC,sell,ny_momentum,1.9958,175140.63
2026-02-27T13:30:00+00:00,2026-02-27T14:15:00+00:00,US500,sell,ny_momentum,-1.0000,175140.63
2026-03-02T00:00:00+00:00,2026-03-02T08:00:00+00:00,EURUSD,buy,failed_breakout_fade,0.0000,176012.66
2026-03-02T00:00:00+00:00,2026-03-02T08:00:00+00:00,GBPUSD,buy,failed_breakout_fade,0.0000,176012.66
2026-03-02T00:00:00+00:00,2026-03-02T08:00:00+00:00,AUDUSD,buy,failed_breakout_fade,5.3694,176012.66
2026-03-02T08:00:00+00:00,2026-03-02T11:00:00+00:00,EURUSD,sell,london_breakout,1.5000,180738.03
2026-03-02T16:00:00+00:00,2026-03-03T00:00:00+00:00,USDJPY,sell,failed_breakout_fade,0.0000,182093.57
2026-03-03T02:00:00+00:00,2026-03-03T08:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,182093.57
2026-03-03T07:30:00+00:00,2026-03-03T10:30:00+00:00,EURUSD,sell,london_breakout,2.6943,182093.57
2026-03-03T12:00:00+00:00,2026-03-03T16:00:00+00:00,GBPUSD,buy,failed_breakout_fade,-1.0000,183636.18
2026-03-03T16:00:00+00:00,2026-03-05T08:00:00+00:00,AUDUSD,buy,failed_breakout_fade,0.0000,182718.00
2026-03-04T05:00:00+00:00,2026-03-06T17:00:00+00:00,XAUUSD,sell,gold_pullback,0.0000,182718.00
2026-03-05T07:45:00+00:00,2026-03-05T11:00:00+00:00,EURUSD,sell,london_breakout,0.0000,182718.00
2026-03-05T20:00:00+00:00,2026-03-06T08:00:00+00:00,AUDUSD,buy,failed_breakout_fade,2.4360,182718.00
2026-03-06T13:30:00+00:00,2026-03-06T15:45:00+00:00,USTEC,sell,ny_momentum,1.9968,184943.50
2026-03-06T13:30:00+00:00,2026-03-06T15:45:00+00:00,US500,sell,ny_momentum,1.9871,184943.50
2026-03-06T16:00:00+00:00,2026-03-09T00:00:00+00:00,EURUSD,buy,failed_breakout_fade,2.6888,188627.43
2026-03-06T16:00:00+00:00,2026-03-09T00:00:00+00:00,USDJPY,sell,failed_breakout_fade,-1.0000,188627.43
2026-03-09T02:00:00+00:00,2026-03-09T07:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,190220.21
2026-03-09T04:00:00+00:00,2026-03-10T00:00:00+00:00,USDJPY,sell,failed_breakout_fade,2.5871,190220.21
2026-03-09T07:15:00+00:00,2026-03-09T10:15:00+00:00,EURUSD,buy,london_breakout,-1.0000,189269.11
2026-03-10T00:00:00+00:00,2026-03-10T08:00:00+00:00,EURUSD,sell,failed_breakout_fade,1.5000,190783.32
2026-03-10T00:00:00+00:00,2026-03-10T08:00:00+00:00,GBPUSD,sell,failed_breakout_fade,0.0000,190783.32
2026-03-10T00:00:00+00:00,2026-03-10T08:00:00+00:00,AUDUSD,sell,failed_breakout_fade,0.0000,190783.32
2026-03-10T08:00:00+00:00,2026-03-11T12:00:00+00:00,USDJPY,buy,failed_breakout_fade,2.0680,192214.19
2026-03-11T03:00:00+00:00,2026-03-11T15:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,192214.19
2026-03-11T08:00:00+00:00,2026-03-11T09:30:00+00:00,EURUSD,buy,london_breakout,-1.0000,192214.19
2026-03-11T16:00:00+00:00,2026-03-12T12:00:00+00:00,AUDUSD,sell,failed_breakout_fade,1.5000,192279.57
2026-03-12T06:00:00+00:00,2026-03-12T09:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,192279.57
2026-03-12T20:00:00+00:00,2026-03-13T04:00:00+00:00,USDJPY,sell,failed_breakout_fade,0.0000,192760.27
2026-03-13T00:00:00+00:00,2026-03-13T04:00:00+00:00,AUDUSD,buy,failed_breakout_fade,-1.0000,192760.27
2026-03-13T05:00:00+00:00,2026-03-13T14:00:00+00:00,XAUUSD,sell,gold_pullback,0.0000,191796.46
2026-03-13T08:15:00+00:00,2026-03-13T10:00:00+00:00,EURUSD,sell,london_breakout,2.5417,191796.46
2026-03-13T12:00:00+00:00,2026-03-13T16:00:00+00:00,GBPUSD,buy,failed_breakout_fade,-1.0000,194233.93
2026-03-16T13:30:00+00:00,2026-03-16T16:00:00+00:00,USTEC,buy,ny_momentum,1.9947,193262.76
2026-03-16T13:30:00+00:00,2026-03-16T15:30:00+00:00,US500,buy,ny_momentum,0.0000,193262.76
2026-03-16T16:00:00+00:00,2026-03-17T00:00:00+00:00,USDJPY,buy,failed_breakout_fade,1.5000,195190.28
2026-03-16T16:00:00+00:00,2026-03-18T15:00:00+00:00,XAUUSD,sell,gold_pullback,2.0000,195190.28
2026-03-17T04:00:00+00:00,2026-03-17T12:00:00+00:00,AUDUSD,sell,failed_breakout_fade,0.0000,196654.20
2026-03-17T07:45:00+00:00,2026-03-17T09:00:00+00:00,EURUSD,sell,london_breakout,0.0000,196654.20
2026-03-17T20:00:00+00:00,2026-03-18T12:00:00+00:00,EURUSD,sell,failed_breakout_fade,0.0000,196654.20
2026-03-17T20:00:00+00:00,2026-03-18T04:00:00+00:00,GBPUSD,sell,failed_breakout_fade,-1.0000,196654.20
2026-03-18T08:00:00+00:00,2026-03-18T12:00:00+00:00,GBPUSD,sell,failed_breakout_fade,3.5731,195670.93
2026-03-18T16:00:00+00:00,2026-03-18T20:00:00+00:00,EURUSD,sell,failed_breakout_fade,0.1802,201118.53
2026-03-18T16:00:00+00:00,2026-03-18T17:00:00+00:00,XAUUSD,sell,gold_pullback,2.1999,201118.53
2026-03-19T00:00:00+00:00,2026-03-19T08:00:00+00:00,GBPUSD,buy,failed_breakout_fade,0.0000,203511.96
2026-03-19T08:00:00+00:00,2026-03-19T16:00:00+00:00,EURUSD,buy,failed_breakout_fade,2.6532,203511.96
2026-03-20T07:45:00+00:00,2026-03-20T09:45:00+00:00,EURUSD,sell,london_breakout,-1.0000,206211.74
2026-03-20T11:00:00+00:00,2026-03-20T21:00:00+00:00,XAUUSD,sell,gold_pullback,1.5436,205180.68
2026-03-23T07:30:00+00:00,2026-03-23T09:30:00+00:00,EURUSD,sell,london_breakout,0.0000,206764.28
2026-03-23T12:00:00+00:00,2026-03-23T20:00:00+00:00,GBPUSD,buy,failed_breakout_fade,4.8112,206764.28
2026-03-23T12:00:00+00:00,2026-03-23T20:00:00+00:00,AUDUSD,buy,failed_breakout_fade,2.2705,206764.28
2026-03-24T03:00:00+00:00,2026-03-25T01:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,214085.51
2026-03-25T07:00:00+00:00,2026-03-25T10:15:00+00:00,EURUSD,sell,london_breakout,-1.0000,213015.08
2026-03-25T16:00:00+00:00,2026-03-26T08:00:00+00:00,EURUSD,buy,failed_breakout_fade,-1.0000,211950.01
2026-03-26T03:00:00+00:00,2026-03-26T04:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,211950.01
2026-03-26T04:00:00+00:00,2026-03-26T12:00:00+00:00,AUDUSD,buy,failed_breakout_fade,-1.0000,210890.26
2026-03-26T08:00:00+00:00,2026-03-26T12:00:00+00:00,USDJPY,sell,failed_breakout_fade,-1.0000,209830.51
2026-03-26T12:00:00+00:00,2026-03-26T16:00:00+00:00,EURUSD,buy,failed_breakout_fade,-1.0000,207726.90
2026-03-26T12:00:00+00:00,2026-03-26T20:00:00+00:00,GBPUSD,buy,failed_breakout_fade,-1.0000,207726.90
2026-03-27T00:00:00+00:00,2026-03-27T08:00:00+00:00,AUDUSD,buy,failed_breakout_fade,0.0000,205649.63
2026-03-27T11:00:00+00:00,2026-03-27T16:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,205649.63
2026-03-27T12:00:00+00:00,2026-03-27T20:00:00+00:00,EURUSD,buy,failed_breakout_fade,0.0000,205649.63
2026-03-30T00:00:00+00:00,2026-03-30T08:00:00+00:00,EURUSD,buy,failed_breakout_fade,0.0000,204621.38
2026-03-30T00:00:00+00:00,2026-04-01T00:00:00+00:00,USDJPY,sell,failed_breakout_fade,2.7047,204621.38
2026-03-30T05:00:00+00:00,2026-03-30T06:00:00+00:00,XAUUSD,buy,gold_pullback,2.1999,204621.38
2026-03-30T07:15:00+00:00,2026-03-30T10:00:00+00:00,EURUSD,buy,london_breakout,-1.0000,206872.08
2026-03-31T00:00:00+00:00,2026-03-31T16:00:00+00:00,GBPUSD,buy,failed_breakout_fade,1.5000,205837.72
2026-03-31T04:00:00+00:00,2026-03-31T08:00:00+00:00,XAUUSD,buy,gold_pullback,0.0000,205837.72
2026-04-01T04:00:00+00:00,2026-04-01T08:00:00+00:00,USDJPY,buy,failed_breakout_fade,-1.0000,210148.71
2026-04-01T20:00:00+00:00,2026-04-02T04:00:00+00:00,GBPUSD,sell,failed_breakout_fade,2.4480,209097.97
2026-04-02T07:15:00+00:00,2026-04-03T00:15:00+00:00,EURUSD,sell,london_breakout,0.0000,211657.36
2026-04-06T00:00:00+00:00,2026-04-06T08:00:00+00:00,GBPUSD,buy,failed_breakout_fade,2.6580,211657.36
2026-04-06T12:00:00+00:00,2026-04-07T00:00:00+00:00,AUDUSD,sell,failed_breakout_fade,1.5000,214470.28
2026-04-06T16:00:00+00:00,2026-04-07T08:00:00+00:00,EURUSD,sell,failed_breakout_fade,0.0000,214470.28
2026-04-06T17:00:00+00:00,2026-04-06T18:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,214470.28
2026-04-07T04:00:00+00:00,2026-04-07T12:00:00+00:00,USDJPY,sell,failed_breakout_fade,1.5000,215006.45
2026-04-08T08:00:00+00:00,2026-04-08T12:00:00+00:00,USDJPY,buy,failed_breakout_fade,-1.0000,216619.00
2026-04-08T16:00:00+00:00,2026-04-09T00:00:00+00:00,EURUSD,sell,failed_breakout_fade,2.9349,215535.90
2026-04-09T14:00:00+00:00,2026-04-09T18:00:00+00:00,XAUUSD,buy,gold_pullback,1.9999,218698.77
2026-04-09T20:00:00+00:00,2026-04-10T12:00:00+00:00,EURUSD,sell,failed_breakout_fade,0.0000,220885.60
2026-04-09T20:00:00+00:00,2026-04-10T12:00:00+00:00,AUDUSD,sell,failed_breakout_fade,1.5000,220885.60
2026-04-10T04:00:00+00:00,2026-04-10T05:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,220885.60
2026-04-10T16:00:00+00:00,2026-04-13T00:00:00+00:00,EURUSD,sell,failed_breakout_fade,2.0251,221437.81
2026-04-13T00:00:00+00:00,2026-04-13T12:00:00+00:00,GBPUSD,buy,failed_breakout_fade,2.7550,223679.99
2026-04-13T00:00:00+00:00,2026-04-13T08:00:00+00:00,AUDUSD,buy,failed_breakout_fade,4.1113,223679.99
2026-04-13T12:00:00+00:00,2026-04-13T16:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,231359.24
2026-04-14T00:00:00+00:00,2026-04-14T08:00:00+00:00,AUDUSD,sell,failed_breakout_fade,0.0000,230202.45
2026-04-14T16:00:00+00:00,2026-04-15T08:00:00+00:00,EURUSD,sell,failed_breakout_fade,1.5000,230202.45
2026-04-14T16:00:00+00:00,2026-04-15T00:00:00+00:00,USDJPY,buy,failed_breakout_fade,0.0000,230202.45
2026-04-15T16:00:00+00:00,2026-04-15T18:00:00+00:00,XAUUSD,buy,gold_pullback,-1.0000,231928.97
2026-04-16T02:00:00+00:00,2026-04-16T04:00:00+00:00,XAUUSD,buy,gold_pullback,0.0000,230769.32
2026-04-17T04:00:00+00:00,2026-04-17T08:00:00+00:00,GBPUSD,buy,failed_breakout_fade,-1.0000,230769.32
2026-04-17T08:00:00+00:00,2026-04-17T16:00:00+00:00,USDJPY,sell,failed_breakout_fade,4.7435,229615.48
2026-04-17T09:00:00+00:00,2026-04-17T10:00:00+00:00,XAUUSD,sell,gold_pullback,1.9995,229615.48
2026-04-17T16:00:00+00:00,2026-04-20T04:00:00+00:00,EURUSD,sell,failed_breakout_fade,2.9345,237356.99
2026-04-17T16:00:00+00:00,2026-04-20T04:00:00+00:00,AUDUSD,sell,failed_breakout_fade,3.1210,237356.99
2026-04-20T11:00:00+00:00,2026-04-20T14:00:00+00:00,XAUUSD,sell,gold_pullback,-1.0000,244543.63
